wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1456.9343065693429,4.991207355346153,28.247180511842505,28.247406369855195,-1.3426096666310097,0.004160296614748544,0.9966523439046814,0.9972306919816245,0.004838139737347818
1454.8104956268226,5.089359449982851,28.413678101303127,28.413897124659357,-1.2284612682848397,0.004200411446046498,0.9967256400738908,0.9972819206033882,0.00504449284897493
1452.692867540029,5.18844968764292,28.58018325047332,28.580394203222337,-1.1102071849579482,0.004186355955435596,0.9967929868176998,0.9973276696010825,0.005165022517948979
1450.581395348837,5.28692886604377,28.746696304198927,28.746898103447872,-0.9895590465463765,0.004117531774895471,0.9968545321633424,0.997368504713076,0.005195222573359246
1448.476052249637,5.383117958664332,28.91321752227905,28.913409360878177,-0.8680194223087169,0.00399512037572088,0.9969104264046962,0.997404925167552,0.005133243182237094
1446.376811594203,5.475063781133377,29.07974708209956,29.07992852325369,-0.7470727978595071,0.003822170573836413,0.9969608375163875,0.9974373438607476,0.004979857435391234
1444.2836468885673,5.560349111970859,29.246285087451305,29.246456121624252,-0.628383767373197,0.003603738560582687,0.9970059646886545,0.9974660762096315,0.0047384527409782065
1442.1965317919073,5.635833635061024,29.412831582516453,29.412992640787184,-0.514058919632187,0.0033471235645822174,0.9970460482917108,0.9974913384760593,0.004415060201572831
1440.1154401154402,5.697307426012038,29.579386569510906,29.579538491922452,-0.40706377061235866,0.0030622698996281158,0.9970813749876242,0.997513255462113,0.004018475152154177
1438.0403458213257,5.739085450297926,29.745950028134175,29.74609399011014,-0.31197509233729126,0.002762435371665141,0.9971122772493131,0.9975318765918157,0.003560602123272331
1435.9712230215825,5.7537559862909955,29.91252193483423,29.91265933897018,-0.2364609199795914,0.00246520816796627,0.9971391271628482,0.9975471986077263,0.003057351344402378
1433.9080459770114,5.732835867517842,30.07910227995715,30.07923462400047,-0.1943585502981787,0.0021936967990131553,0.9971623250157755,0.9975591924971401,0.002530931801753371
1431.8507890961264,5.670107850534299,30.245691081112867,30.24581981537292,-0.21196003568674168,0.0019767154501508246,0.9971822837447315,0.9975678318803642,0.0020157975451935393
1429.7994269340973,5.569321883849206,30.41228839151746,30.4124147800531,-0.33662684568306417,0.001844692205579219,0.9971994107710593,0.9975731199792514,0.001573391309227252
1427.7539341917022,5.451448900287459,30.578894302626203,30.579019302226747,-0.614636601518074,0.0018179571980437691,0.9972140890459588,0.9975751124482914,0.001314293161190203
1425.7142857142858,5.3478064725848276,30.74550894099059,30.74563311023,-0.959474637408215,0.001893489398435106,0.9972266592272172,0.9975739337768442,0.00135207054454508
1423.6804564907275,5.280746310167855,30.912132459890834,30.912255907564262,-1.185129579885322,0.0020453761504884106,0.9972374048079797,0.997569785617752,0.001646464473045265
1421.6524216524215,5.255218553932159,31.078765026849652,31.07888740519154,-1.2666145520126688,0.0022389279251389406,0.9972465417258083,0.9975629462017087,0.0020589990787871306
1419.630156472262,5.265382001174652,31.245406808566823,31.24552735218978,-1.2590387977258153,0.002442780652512221,0.997254213528123,0.9975537608795988,0.0024943478051306055
1417.6136363636365,5.302597543141383,31.41205795508026,31.412175562008276,-1.20216609704837,0.002632777982146101,0.9972604926061612,0.9975426247113598,0.0029030472599812927
1415.6028368794325,5.359074353821222,31.57871858503311,31.578831931987178,-1.1171905057389322,0.0027913781412204183,0.9972653873918357,0.9975299588040593,0.0032574620747808877
1413.597733711048,5.428630793254533,31.745388773801412,31.74549645445096,-1.0154390472877242,0.0029061465605271673,0.9972688548054615,0.9975161827189138,0.003540175743005116
1411.5983026874117,5.506421933544337,31.912068545923493,31.912169218487936,-0.9033979344485658,0.0029685641910779954,0.9972708167092863,0.997501685657089,0.0037394790389144203
1409.6045197740111,5.588442364378698,32.07875787280944,32.07885040241447,-0.7851392045045409,0.0029733009784438493,0.9972711787180673,0.9974867992611721,0.003847594953767749
1407.6163610719325,5.671019288282076,32.245456676139064,32.24554025780168,-0.663536786920769,0.002917855192756789,0.997269849484719,0.9974717747213709,0.003859950677356048
1405.6338028169016,5.750285232420766,32.41216483674607,32.41223908673702,-0.5409600193811711,0.0028024761826219396,0.997266758540739,0.9974567664683305,0.0037748743144559193
1403.6568213783405,5.821525479649702,32.57888220819354,32.57894721462172,-0.41978449814951785,0.002630372156927562,0.9972618709314877,0.9974418241079044,0.00359348544273294
1401.685393258427,5.878214610388764,32.74560863373665,32.745664961212654,-0.30295233330599886,0.002408334924463586,0.9972551972283773,0.9974268934676572,0.003319716154981169
1399.7194950911642,5.910459023502141,32.91234396499583,32.91239261276388,-0.19488411894426877,0.0021481486477344497,0.9972467979882216,0.997411826756234,0.0029605216196758985
