s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
0.1571028624408864,0.0016222030684173165,-2.778643032568643,0.9902442689842249,0.0016222030684173165,0.1571028624408864,0.9902442689842249,-2.778643032568643,1.5673469387755101
0.07483287732146252,0.0016119512947921069,-2.841279076238989,0.9901425802856902,0.0016119512947921069,0.07483287732146252,0.9901425802856902,-2.841279076238989,1.569387755102041
-0.008554521699523157,0.0015982069839103193,-2.903756377731002,0.9900420466940537,0.0015982069839103193,-0.008554521699523157,0.9900420466940537,-2.903756377731002,1.5714285714285714
-0.0913572749568191,0.001581553232114184,-2.9660748319505026,0.9899404564901529,0.001581553232114184,-0.0913572749568191,0.9899404564901529,-2.9660748319505026,1.573469387755102
-0.17476292297821766,0.0015610593249401877,-3.0282474174715963,0.9898418066218263,0.0015610593249401877,-0.17476292297821766,0.9898418066218263,-3.0282474174715963,1.5755102040816327
-0.2586863853189584,0.0015373236588564806,-3.090258753843909,0.9897410862001491,0.0015373236588564806,-0.2586863853189584,0.9897410862001491,-3.090258753843909,1.577551020408163
-0.3421492012433261,0.0015078770349498006,-3.1521193943754047,0.9896406233036612,0.0015078770349498006,-0.3421492012433261,0.9896406233036612,-3.1521193943754047,1.579591836734694
-0.42761544101722526,0.0014760856210787022,-3.2138295250571187,0.9895396261136086,0.0014760856210787022,-0.42761544101722526,0.9895396261136086,-3.2138295250571187,1.5816326530612246
-0.5133061575939398,0.0014422075716952606,-3.2753848889229937,0.9894401510062969,0.0014422075716952606,-0.5133061575939398,0.9894401510062969,-3.2753848889229937,1.5836734693877552
-0.599479521496969,0.0014031401722838035,-3.3367884645704016,0.9893416139523146,0.0014031401722838035,-0.599479521496969,0.9893416139523146,-3.3367884645704016,1.5857142857142859
-0.6861301005198062,0.0013611909578068232,-3.3980393918479965,0.9892419433480606,0.0013611909578068232,-0.6861301005198062,0.9892419433480606,-3.3980393918479965,1.5877551020408165
-0.7735184763878383,0.0013156710203074515,-3.459140489262056,0.9891415023017459,0.0013156710203074515,-0.7735184763878383,0.9891415023017459,-3.459140489262056,1.5897959183673471
-0.8618589154266824,0.0012676884592849496,-3.5200906165480026,0.9890430326836125,0.0012676884592849496,-0.8618589154266824,0.9890430326836125,-3.5200906165480026,1.5918367346938775
-0.9522465948541605,0.001217170274728171,-3.580888805038075,0.9889446459535326,0.001217170274728171,-0.9522465948541605,0.9889446459535326,-3.580888805038075,1.593877551020408
-1.043514935859087,0.0011642442655614691,-3.6415433264814383,0.9888440803818913,0.0011642442655614691,-1.043514935859087,0.9888440803818913,-3.6415433264814383,1.5959183673469388
-1.135185580946513,0.0011061809788905732,-3.7020382334628947,0.9887480254844936,0.0011061809788905732,-1.135185580946513,0.9887480254844936,-3.7020382334628947,1.5979591836734695
-1.2308252910512028,0.0010484266877174668,-3.7623961530995937,0.9886486384697064,0.0010484266877174668,-1.2308252910512028,0.9886486384697064,-3.7623961530995937,1.6
